region_index,region_label,time,speed_kmh,free_flow_speed_kmh,congestion_level_pct,travel_time_per_10km_min
0,Bronx County,2025-02-03T22:00,38.6,42.7,10.8,15.5
0,Bronx County,2025-02-03T23:00,38,41.6,9.3,15.7
0,Bronx County,2025-02-04T00:00,37.7,40.9,8.4,15.9
0,Bronx County,2025-02-04T01:00,37.7,40.4,7.2,15.8
0,Bronx County,2025-02-04T02:00,38.2,40.4,5.8,15.6
0,Bronx County,2025-02-04T03:00,42.1,43.8,3.9,14.2
0,Bronx County,2025-02-04T04:00,47.2,48.2,2.2,12.7
0,Bronx County,2025-02-04T05:00,47.2,50.6,7.1,12.6
0,Bronx County,2025-02-04T06:00,36.9,46.1,25,16.2
0,Bronx County,2025-02-04T07:00,24.9,40.3,61.8,24
0,Bronx County,2025-02-04T08:00,23.2,39.1,68.1,25.7
0,Bronx County,2025-02-04T09:00,27.3,40.5,48.1,21.9
0,Bronx County,2025-02-04T10:00,29.2,40.9,40,20.5
0,Bronx County,2025-02-04T11:00,28.7,40.3,40.4,20.9
0,Bronx County,2025-02-04T12:00,28,39.6,41.2,21.3
0,Bronx County,2025-02-04T13:00,27.8,39.8,42.7,21.5
0,Bronx County,2025-02-04T14:00,25.6,39.8,55.3,23.4
0,Bronx County,2025-02-04T15:00,23.1,39.1,69.1,25.9
0,Bronx County,2025-02-04T16:00,22.9,38.4,67.7,26.1
0,Bronx County,2025-02-04T17:00,24,39.3,63.2,24.8
0,Bronx County,2025-02-04T18:00,28.3,40.6,43.4,21.1
0,Bronx County,2025-02-04T19:00,32.4,41.3,27.3,18.4
0,Bronx County,2025-02-04T20:00,35.1,41.7,18.9,17
0,Bronx County,2025-02-04T21:00,37.8,43.1,14,15.8
0,Bronx County,2025-02-04T22:00,39.3,43.8,11.3,15.2
0,Bronx County,2025-02-04T23:00,37.9,42.1,11.2,15.8
0,Bronx County,2025-02-05T00:00,37.9,41.2,8.7,15.8
0,Bronx County,2025-02-05T01:00,36.8,39.7,7.6,16.2
0,Bronx County,2025-02-05T02:00,38,40,5.3,15.7
0,Bronx County,2025-02-05T03:00,42.5,44,3.6,14.1
0,Bronx County,2025-02-05T04:00,46.9,48,2.3,12.7
0,Bronx County,2025-02-05T05:00,47.7,50.9,6.7,12.5
0,Bronx County,2025-02-05T06:00,37.1,46.6,25.5,16.1
0,Bronx County,2025-02-05T07:00,26.5,40.6,53.5,22.6
0,Bronx County,2025-02-05T08:00,24.7,39.2,58.7,24.2
0,Bronx County,2025-02-05T09:00,28.3,40.2,41.8,21.1
0,Bronx County,2025-02-05T10:00,30.9,41.2,33.2,19.3
0,Bronx County,2025-02-05T11:00,30.8,41.1,33.4,19.4
0,Bronx County,2025-02-05T12:00,30.3,40.7,34.2,19.7
0,Bronx County,2025-02-05T13:00,29.4,40.8,38.7,20.3
0,Bronx County,2025-02-05T14:00,27.9,40.8,46.3,21.4
0,Bronx County,2025-02-05T15:00,25.6,40.3,57.2,23.3
0,Bronx County,2025-02-05T16:00,24.6,39.8,61.7,24.3
0,Bronx County,2025-02-05T17:00,25,39.8,59.2,23.9
0,Bronx County,2025-02-05T18:00,28.9,41,41.9,20.7
0,Bronx County,2025-02-05T19:00,33.4,42.2,25.9,17.9
0,Bronx County,2025-02-05T20:00,35.9,42.6,18.4,16.6
0,Bronx County,2025-02-05T21:00,38.6,44.3,14.7,15.5
0,Bronx County,2025-02-05T22:00,39.9,44.5,11.5,15
0,Bronx County,2025-02-05T23:00,39,43.2,10.7,15.3
0,Bronx County,2025-02-06T00:00,38.1,42.1,10.4,15.7
0,Bronx County,2025-02-06T01:00,36.8,40.3,9.4,16.2
0,Bronx County,2025-02-06T02:00,38.1,40.8,7.1,15.7
0,Bronx County,2025-02-06T03:00,41.1,43.5,5.6,14.5
0,Bronx County,2025-02-06T04:00,42.8,47,9.8,13.9
0,Bronx County,2025-02-06T05:00,42.5,49.1,15.3,14
0,Bronx County,2025-02-06T06:00,33,45,36.2,18.1
0,Bronx County,2025-02-06T07:00,23.5,39,65.7,25.4
0,Bronx County,2025-02-06T08:00,24.2,37.8,55.7,24.7
0,Bronx County,2025-02-06T09:00,28.8,39.3,36.3,20.8
0,Bronx County,2025-02-06T10:00,30.7,40.4,31.4,19.4
0,Bronx County,2025-02-06T11:00,30.4,40.1,31.9,19.7
0,Bronx County,2025-02-06T12:00,30.4,40,31.4,19.7
0,Bronx County,2025-02-06T13:00,31,40.7,31.4,19.3
0,Bronx County,2025-02-06T14:00,28.5,40.2,40.9,21
0,Bronx County,2025-02-06T15:00,27.4,39.9,45.3,21.8
0,Bronx County,2025-02-06T16:00,27.7,39.9,44.2,21.6
0,Bronx County,2025-02-06T17:00,27.3,39.6,45,21.9
0,Bronx County,2025-02-06T18:00,29.3,40.1,36.7,20.4
0,Bronx County,2025-02-06T19:00,33.5,41.4,23.5,17.8
0,Bronx County,2025-02-06T20:00,35.2,41.9,18.9,17
0,Bronx County,2025-02-06T21:00,36.9,42.7,15.6,16.2
0,Bronx County,2025-02-06T22:00,39.3,43.9,11.6,15.2
0,Bronx County,2025-02-06T23:00,39.3,43.1,9.6,15.2
0,Bronx County,2025-02-07T00:00,39.5,42.6,7.8,15.1
0,Bronx County,2025-02-07T01:00,38.1,40.8,6.9,15.7
0,Bronx County,2025-02-07T02:00,38.9,41,5.4,15.4
0,Bronx County,2025-02-07T03:00,42.3,43.9,3.7,14.1
0,Bronx County,2025-02-07T04:00,46.7,48.4,3.4,12.8
0,Bronx County,2025-02-07T05:00,47.4,50.9,7.2,12.6
0,Bronx County,2025-02-07T06:00,37.7,46.4,23.1,15.9
0,Bronx County,2025-02-07T07:00,27.3,40.6,48.3,21.9
0,Bronx County,2025-02-07T08:00,26.7,39.8,48.9,22.4
0,Bronx County,2025-02-07T09:00,29.3,41.1,40.1,20.4
0,Bronx County,2025-02-07T10:00,30.6,41.3,34.8,19.5
0,Bronx County,2025-02-07T11:00,30.2,41.4,36.9,19.8
0,Bronx County,2025-02-07T12:00,28.2,40.7,44.1,21.2
0,Bronx County,2025-02-07T13:00,27.6,41.1,48.6,21.6
0,Bronx County,2025-02-07T14:00,23.9,40.4,68.7,25
0,Bronx County,2025-02-07T15:00,21.2,39.2,84.7,28.2
0,Bronx County,2025-02-07T16:00,21.7,39.4,81.3,27.5
0,Bronx County,2025-02-07T17:00,22.9,39.2,71.3,26.1
0,Bronx County,2025-02-07T18:00,26.2,40.5,54.4,22.8
0,Bronx County,2025-02-07T19:00,30.4,41.8,37.5,19.7
0,Bronx County,2025-02-07T20:00,33.5,41.8,24.5,17.8
0,Bronx County,2025-02-07T21:00,35.7,42.3,18.3,16.7
0,Bronx County,2025-02-07T22:00,37.6,43.2,14.7,15.9
0,Bronx County,2025-02-07T23:00,38.1,42.8,12.4,15.7
0,Bronx County,2025-02-08T00:00,36.6,41.3,12.9,16.3
0,Bronx County,2025-02-08T01:00,37.1,41,10.5,16.1
0,Bronx County,2025-02-08T02:00,37.4,40.8,9,16
0,Bronx County,2025-02-08T03:00,38.9,41.7,7.3,15.4
0,Bronx County,2025-02-08T04:00,41.9,44.1,5.3,14.3
0,Bronx County,2025-02-08T05:00,45,47.4,5.3,13.3
0,Bronx County,2025-02-08T06:00,45.5,48.4,6.2,13.1
0,Bronx County,2025-02-08T07:00,42.9,47.5,10.7,13.9
0,Bronx County,2025-02-08T08:00,41.3,46,11.4,14.5
0,Bronx County,2025-02-08T09:00,38.3,45.2,17.9,15.6
0,Bronx County,2025-02-08T10:00,36.9,45,22,16.2
0,Bronx County,2025-02-08T11:00,36.4,44.9,23.2,16.4
0,Bronx County,2025-02-08T12:00,34.9,44.7,28,17.1
0,Bronx County,2025-02-08T13:00,33.9,44.1,29.9,17.6
0,Bronx County,2025-02-08T14:00,32.5,43.4,33.4,18.4
0,Bronx County,2025-02-08T15:00,30.9,43.2,39.5,19.3
0,Bronx County,2025-02-08T16:00,30.5,43.3,41.7,19.6
0,Bronx County,2025-02-08T17:00,32.1,43.9,36.6,18.6
0,Bronx County,2025-02-08T18:00,32.3,43.3,33.8,18.5
0,Bronx County,2025-02-08T19:00,33,42.7,29.4,18.1
0,Bronx County,2025-02-08T20:00,28.2,41.4,46.8,21.2
0,Bronx County,2025-02-08T21:00,20.9,39.5,88.2,28.5
0,Bronx County,2025-02-08T22:00,22.9,39.7,73.1,26.1
0,Bronx County,2025-02-08T23:00,25.2,39.2,55.1,23.7
0,Bronx County,2025-02-09T00:00,28.3,38.8,37,21.1
0,Bronx County,2025-02-09T01:00,30.2,38.3,26.8,19.8
0,Bronx County,2025-02-09T02:00,32.5,39,20.2,18.4
0,Bronx County,2025-02-09T03:00,33.1,39,17.7,18
0,Bronx County,2025-02-09T04:00,35.1,40.5,15.2,17
0,Bronx County,2025-02-09T05:00,38,42.9,12.9,15.7
0,Bronx County,2025-02-09T06:00,39,44,12.9,15.3
0,Bronx County,2025-02-09T07:00,38.8,43.7,12.8,15.4
0,Bronx County,2025-02-09T08:00,38.4,44,14.6,15.6
0,Bronx County,2025-02-09T09:00,39.1,44.6,14.2,15.3
0,Bronx County,2025-02-09T10:00,39.3,45,14.6,15.2
0,Bronx County,2025-02-09T11:00,39.9,46,15.3,15
0,Bronx County,2025-02-09T12:00,39.1,45.6,16.4,15.3
0,Bronx County,2025-02-09T13:00,38.1,45.2,18.6,15.7
0,Bronx County,2025-02-09T14:00,37.4,45.2,20.6,16
0,Bronx County,2025-02-09T15:00,37.3,45.2,21,16
0,Bronx County,2025-02-09T16:00,37.1,45,21.4,16.1
0,Bronx County,2025-02-09T17:00,36.4,44.8,23.2,16.4
0,Bronx County,2025-02-09T18:00,35.3,43.4,22.8,16.9
0,Bronx County,2025-02-09T19:00,35.1,42.1,19.9,17
0,Bronx County,2025-02-09T20:00,35.3,41.5,17.3,16.9
0,Bronx County,2025-02-09T21:00,37.5,42.9,14.4,15.9
0,Bronx County,2025-02-09T22:00,40,44.9,12.2,14.9
0,Bronx County,2025-02-09T23:00,39.1,44.2,12.9,15.3
0,Bronx County,2025-02-10T00:00,37.2,41.6,11.7,16
0,Bronx County,2025-02-10T01:00,37.1,40.2,8.1,16.1
0,Bronx County,2025-02-10T02:00,37.8,40.4,7,15.8
0,Bronx County,2025-02-10T03:00,40,42.3,5.7,14.9
0,Bronx County,2025-02-10T04:00,46.2,47.9,3.7,12.9
0,Bronx County,2025-02-10T05:00,47,51.7,10,12.7
0,Bronx County,2025-02-10T06:00,36,47.5,32,16.6
0,Bronx County,2025-02-10T07:00,25.9,41.2,58.7,23
0,Bronx County,2025-02-10T08:00,25,40.1,60,23.9
0,Bronx County,2025-02-10T09:00,28.3,41.2,45.5,21.1
0,Bronx County,2025-02-10T10:00,29.4,41.4,40.8,20.3
0,Bronx County,2025-02-10T11:00,30.2,41.9,38.7,19.8
0,Bronx County,2025-02-10T12:00,30.5,41.7,36.7,19.6
0,Bronx County,2025-02-10T13:00,29.1,41.5,42.4,20.5
0,Bronx County,2025-02-10T14:00,27,40.7,50.5,22.1
0,Bronx County,2025-02-10T15:00,25.2,40.6,60.9,23.7
0,Bronx County,2025-02-10T16:00,22.7,39.6,74.3,26.4
0,Bronx County,2025-02-10T17:00,23.3,39.9,71.3,25.7
0,Bronx County,2025-02-10T18:00,26.9,40.9,51.9,22.2
0,Bronx County,2025-02-10T19:00,32.5,42.1,29.5,18.4
0,Bronx County,2025-02-10T20:00,34.1,42.1,23.3,17.5
0,Bronx County,2025-02-10T21:00,37.8,43.5,14.8,15.8
0,Bronx County,2025-02-10T22:00,38.4,42.9,11.6,15.6
0,Bronx County,2025-02-10T23:00,38,41.8,9.9,15.7
0,Bronx County,2025-02-11T00:00,37.7,41.5,10,15.9
0,Bronx County,2025-02-11T01:00,35.5,40,12.6,16.8
0,Bronx County,2025-02-11T02:00,37.9,41.1,8.5,15.8
0,Bronx County,2025-02-11T03:00,41.8,43.9,4.9,14.3
0,Bronx County,2025-02-11T04:00,46.6,48.4,3.7,12.8
0,Bronx County,2025-02-11T05:00,47.9,51.4,7.3,12.5
0,Bronx County,2025-02-11T06:00,36.9,46.7,26.4,16.2
0,Bronx County,2025-02-11T07:00,27.2,40.7,49.6,22
0,Bronx County,2025-02-11T08:00,25,39.7,58.9,23.9
0,Bronx County,2025-02-11T09:00,27.3,40,46.4,21.9
0,Bronx County,2025-02-11T10:00,28.9,40.7,40.6,20.7
0,Bronx County,2025-02-11T11:00,29.3,40.7,38.6,20.4
0,Bronx County,2025-02-11T12:00,29.9,40.7,36,20
0,Bronx County,2025-02-11T13:00,28.2,40.4,43.1,21.2
0,Bronx County,2025-02-11T14:00,25.5,39.8,56.1,23.5
0,Bronx County,2025-02-11T15:00,23.5,39.4,67.1,25.4
0,Bronx County,2025-02-11T16:00,23.1,39.1,68.7,25.8
0,Bronx County,2025-02-11T17:00,23.3,39.2,67.9,25.6
0,Bronx County,2025-02-11T18:00,27.1,40.6,49.5,22
0,Bronx County,2025-02-11T19:00,31.5,41.4,31.4,19
0,Bronx County,2025-02-11T20:00,33.6,42.1,25.3,17.8
0,Bronx County,2025-02-11T21:00,35.7,43,20.5,16.8
0,Bronx County,2025-02-11T22:00,36.8,43.2,17.4,16.2
0,Bronx County,2025-02-11T23:00,36.5,42.4,16,16.4
0,Bronx County,2025-02-12T00:00,35.6,41.1,15.2,16.8
0,Bronx County,2025-02-12T01:00,34.4,39.6,15.1,17.4
0,Bronx County,2025-02-12T02:00,35.9,40.3,12,16.6
0,Bronx County,2025-02-12T03:00,40.6,44,8.5,14.7
0,Bronx County,2025-02-12T04:00,44.8,47.8,6.8,13.3
0,Bronx County,2025-02-12T05:00,45.4,50.4,11,13.2
0,Bronx County,2025-02-12T06:00,35.8,46.4,29.4,16.7
0,Bronx County,2025-02-12T07:00,26.2,40.5,54.4,22.8
0,Bronx County,2025-02-12T08:00,24.8,39.6,59.8,24.1
0,Bronx County,2025-02-12T09:00,29.4,40.6,38,20.3
0,Bronx County,2025-02-12T10:00,31.6,41.3,30.8,18.9
0,Bronx County,2025-02-12T11:00,31.2,41.1,31.5,19.2
0,Bronx County,2025-02-12T12:00,30.3,40.6,33.8,19.7
0,Bronx County,2025-02-12T13:00,29.7,40.8,37.3,20.1
0,Bronx County,2025-02-12T14:00,27.8,40.5,45.8,21.5
0,Bronx County,2025-02-12T15:00,26.3,40.2,52.3,22.7
0,Bronx County,2025-02-12T16:00,26.3,40.1,52.1,22.7
0,Bronx County,2025-02-12T17:00,26.7,40.2,50.2,22.3
0,Bronx County,2025-02-12T18:00,30.5,41.1,34.8,19.6
0,Bronx County,2025-02-12T19:00,32.6,41.5,27.1,18.3
0,Bronx County,2025-02-12T20:00,34.3,41.9,22.2,17.4
0,Bronx County,2025-02-12T21:00,35.9,42.8,19.3,16.6
0,Bronx County,2025-02-12T22:00,36.8,43,16.6,16.2
0,Bronx County,2025-02-12T23:00,36.4,42.1,15.5,16.4
0,Bronx County,2025-02-13T00:00,36.8,41.3,12.1,16.2
0,Bronx County,2025-02-13T01:00,36.6,40.3,10.1,16.3
0,Bronx County,2025-02-13T02:00,37.2,40.7,9.3,16
0,Bronx County,2025-02-13T03:00,41,44.3,7.9,14.6
0,Bronx County,2025-02-13T04:00,45.2,48.3,7,13.2
0,Bronx County,2025-02-13T05:00,45.7,51.1,11.8,13.1
0,Bronx County,2025-02-13T06:00,34.9,46.3,32.6,17.1
0,Bronx County,2025-02-13T07:00,24.9,40.1,61,24
0,Bronx County,2025-02-13T08:00,22.3,38.9,74.2,26.8
0,Bronx County,2025-02-13T09:00,25.4,40,57.3,23.5
0,Bronx County,2025-02-13T10:00,27.8,41.1,47.7,21.5
0,Bronx County,2025-02-13T11:00,28.7,40.7,41.6,20.8
0,Bronx County,2025-02-13T12:00,27.8,40.3,44.7,21.5
0,Bronx County,2025-02-13T13:00,28.1,40.7,44.6,21.2
0,Bronx County,2025-02-13T14:00,26.6,41,53.8,22.4
0,Bronx County,2025-02-13T15:00,24.3,40,64.9,24.6
0,Bronx County,2025-02-13T16:00,24.4,39.8,63.1,24.5
0,Bronx County,2025-02-13T17:00,24.9,40.1,61,24
0,Bronx County,2025-02-13T18:00,27.6,41.4,49.6,21.6
0,Bronx County,2025-02-13T19:00,31.3,42.4,35.3,19.1
0,Bronx County,2025-02-13T20:00,34.5,42.9,24.3,17.3
0,Bronx County,2025-02-13T21:00,37.1,43.5,17.2,16.1
0,Bronx County,2025-02-13T22:00,38.5,44.3,15,15.5
0,Bronx County,2025-02-13T23:00,38.1,43,12.8,15.7
0,Bronx County,2025-02-14T00:00,39.4,43.1,9.3,15.2
0,Bronx County,2025-02-14T01:00,38.1,41.3,8.1,15.7
0,Bronx County,2025-02-14T02:00,39.5,41.7,5.6,15.1
0,Bronx County,2025-02-14T03:00,43,44.6,3.6,13.9
0,Bronx County,2025-02-14T04:00,47,48.7,3.6,12.7
0,Bronx County,2025-02-14T05:00,47.8,51.2,7.1,12.5
0,Bronx County,2025-02-14T06:00,38.1,47,23.5,15.7
0,Bronx County,2025-02-14T07:00,27.7,40.8,47,21.6
0,Bronx County,2025-02-14T08:00,25.5,39.4,54.4,23.4
0,Bronx County,2025-02-14T09:00,28.3,40.4,42.6,21.1
0,Bronx County,2025-02-14T10:00,28.7,41.1,42.8,20.8
0,Bronx County,2025-02-14T11:00,26.8,40.6,51,22.3
0,Bronx County,2025-02-14T12:00,26.2,40.5,54.4,22.8
0,Bronx County,2025-02-14T13:00,26.1,41.1,57.4,22.9
0,Bronx County,2025-02-14T14:00,22.4,40.3,79.5,26.7
0,Bronx County,2025-02-14T15:00,19.2,39.2,104,31.2
0,Bronx County,2025-02-14T16:00,19.1,39.1,104.2,31.3
0,Bronx County,2025-02-14T17:00,19.4,39.1,101.4,30.8
0,Bronx County,2025-02-14T18:00,21.4,39.9,86.3,27.9
0,Bronx County,2025-02-14T19:00,24.9,41.1,65,24
0,Bronx County,2025-02-14T20:00,28.1,41.3,46.6,21.2
0,Bronx County,2025-02-14T21:00,32.9,42,27.6,18.2
0,Bronx County,2025-02-14T22:00,36.1,42.8,18.5,16.5
0,Bronx County,2025-02-14T23:00,36.5,42.4,16.2,16.4
0,Bronx County,2025-02-15T00:00,36.4,41.8,14.7,16.4
0,Bronx County,2025-02-15T01:00,35.8,40.7,13.7,16.7
0,Bronx County,2025-02-15T02:00,37.1,40.9,10.3,16.1
0,Bronx County,2025-02-15T03:00,40.6,43,5.9,14.7
0,Bronx County,2025-02-15T04:00,42.6,44.9,5.3,14
0,Bronx County,2025-02-15T05:00,46.8,49,4.4,12.7
0,Bronx County,2025-02-15T06:00,47.2,49.4,4.6,12.7
0,Bronx County,2025-02-15T07:00,45.2,48.5,7.4,13.2
0,Bronx County,2025-02-15T08:00,43.8,48.3,10.1,13.6
0,Bronx County,2025-02-15T09:00,41,47.5,15.7,14.6
0,Bronx County,2025-02-15T10:00,38.4,46.9,21.9,15.5
0,Bronx County,2025-02-15T11:00,36.7,46.3,26,16.3
0,Bronx County,2025-02-15T12:00,35.1,45.1,28.5,17
0,Bronx County,2025-02-15T13:00,33.6,44.8,33.4,17.8
0,Bronx County,2025-02-15T14:00,29.9,43.3,44.3,20
0,Bronx County,2025-02-15T15:00,29.3,42.8,45.7,20.4
0,Bronx County,2025-02-15T16:00,30,42.7,42.1,19.9
0,Bronx County,2025-02-15T17:00,31.2,42.5,36.3,19.2
0,Bronx County,2025-02-15T18:00,31.2,41.9,34.1,19.1
0,Bronx County,2025-02-15T19:00,31.6,41.6,31.6,18.9
0,Bronx County,2025-02-15T20:00,32.5,41.2,26.6,18.4
0,Bronx County,2025-02-15T21:00,33.8,41.3,22.1,17.7
0,Bronx County,2025-02-15T22:00,35,41.8,19.4,17.1
0,Bronx County,2025-02-15T23:00,35.5,41.9,18,16.8
0,Bronx County,2025-02-16T00:00,35.6,40.8,14.6,16.8
0,Bronx County,2025-02-16T01:00,36.5,40.6,10.9,16.3
0,Bronx County,2025-02-16T02:00,36.1,39.8,10.4,16.6
0,Bronx County,2025-02-16T03:00,38.1,41.5,8.7,15.7
0,Bronx County,2025-02-16T04:00,39.2,42.6,8.4,15.2
0,Bronx County,2025-02-16T05:00,42.3,45.4,7.1,14.1
0,Bronx County,2025-02-16T06:00,42,45.3,8,14.2
0,Bronx County,2025-02-16T07:00,42.6,45.9,7.6,14
0,Bronx County,2025-02-16T08:00,42.1,45.7,8.6,14.2
0,Bronx County,2025-02-16T09:00,42.8,47.2,10.2,14
0,Bronx County,2025-02-16T10:00,41.2,47.5,15.3,14.5
0,Bronx County,2025-02-16T11:00,40,47.8,19.5,14.9
0,Bronx County,2025-02-16T12:00,37.6,46.8,24.4,15.9
0,Bronx County,2025-02-16T13:00,35.2,46.1,30.6,16.9
0,Bronx County,2025-02-16T14:00,34.4,45.5,32.2,17.4
0,Bronx County,2025-02-16T15:00,35.4,45.1,27.2,16.9
0,Bronx County,2025-02-16T16:00,36.3,45.2,24.4,16.4
0,Bronx County,2025-02-16T17:00,35.4,44.9,26.8,16.9
0,Bronx County,2025-02-16T18:00,34.8,44.5,27.7,17.1
0,Bronx County,2025-02-16T19:00,35.7,43.8,22.6,16.7
0,Bronx County,2025-02-16T20:00,37.5,44,17.2,15.9
0,Bronx County,2025-02-16T21:00,38.6,44.4,14.9,15.5
0,Bronx County,2025-02-16T22:00,39.9,44.3,11,15
0,Bronx County,2025-02-16T23:00,39.7,43.2,8.8,15
0,Bronx County,2025-02-17T00:00,39.3,42.5,8,15.2
0,Bronx County,2025-02-17T01:00,39.3,41.6,6,15.2
0,Bronx County,2025-02-17T02:00,39.5,41.6,5,15.1
0,Bronx County,2025-02-17T03:00,42.2,43.7,3.5,14.1
0,Bronx County,2025-02-17T04:00,45.6,46.7,2.2,13.1
0,Bronx County,2025-02-17T05:00,47.8,49.6,3.8,12.5
0,Bronx County,2025-02-17T06:00,44.1,48.8,10.5,13.5
0,Bronx County,2025-02-17T07:00,41,46.7,13.9,14.6
0,Bronx County,2025-02-17T08:00,38.4,44.9,17.1,15.6
0,Bronx County,2025-02-17T09:00,37.9,45.3,19.5,15.8
0,Bronx County,2025-02-17T10:00,36.7,46,25,16.3
0,Bronx County,2025-02-17T11:00,34.7,46,32.2,17.2
0,Bronx County,2025-02-17T12:00,33.9,45.7,34.7,17.6
0,Bronx County,2025-02-17T13:00,33.8,44.7,32.4,17.7
0,Bronx County,2025-02-17T14:00,33,44.7,35,18.1
0,Bronx County,2025-02-17T15:00,33.8,44.9,32.8,17.7
0,Bronx County,2025-02-17T16:00,33.8,44.5,31.7,17.7
0,Bronx County,2025-02-17T17:00,34.3,44.3,29.3,17.4
0,Bronx County,2025-02-17T18:00,34,44.4,30.5,17.6
0,Bronx County,2025-02-17T19:00,35.6,44.4,24.7,16.8
0,Bronx County,2025-02-17T20:00,35.3,43.7,23.7,16.9
0,Bronx County,2025-02-17T21:00,37.9,44.1,16.2,15.8
0,Bronx County,2025-02-17T22:00,39.4,43.6,10.4,15.1
0,Bronx County,2025-02-17T23:00,39.3,42.6,8.4,15.2
0,Bronx County,2025-02-18T00:00,38.7,41.8,8.1,15.4
0,Bronx County,2025-02-18T01:00,39.1,41.8,6.8,15.3
0,Bronx County,2025-02-18T02:00,40,42.1,5.2,14.9
0,Bronx County,2025-02-18T03:00,43.9,45.3,3.3,13.6
0,Bronx County,2025-02-18T04:00,48.2,49.2,2.1,12.4
0,Bronx County,2025-02-18T05:00,49.9,52.4,5,12
0,Bronx County,2025-02-18T06:00,42.6,49.4,16,14
0,Bronx County,2025-02-18T07:00,35.3,44.2,25.2,16.9
0,Bronx County,2025-02-18T08:00,32.3,42.5,31.6,18.5
0,Bronx County,2025-02-18T09:00,31.3,42.4,35.7,19.1
0,Bronx County,2025-02-18T10:00,31.2,42.8,37.2,19.2
0,Bronx County,2025-02-18T11:00,31.4,43,36.8,19
0,Bronx County,2025-02-18T12:00,30.4,41.9,37.7,19.6
0,Bronx County,2025-02-18T13:00,29.8,41.8,40.3,20.1
0,Bronx County,2025-02-18T14:00,30.4,42.5,39.7,19.7
0,Bronx County,2025-02-18T15:00,29.1,41.7,43.1,20.5
0,Bronx County,2025-02-18T16:00,27.5,40.9,48.4,21.7
0,Bronx County,2025-02-18T17:00,27,40.4,49.7,22.1
0,Bronx County,2025-02-18T18:00,30.6,42.3,38,19.5
0,Bronx County,2025-02-18T19:00,32.6,42,28.9,18.3
0,Bronx County,2025-02-18T20:00,35,42.4,21.2,17.1
0,Bronx County,2025-02-18T21:00,37.2,42.9,15.2,16.1
0,Bronx County,2025-02-18T22:00,37.9,42.5,12.1,15.8
0,Bronx County,2025-02-18T23:00,38.7,42.7,10.1,15.4
0,Bronx County,2025-02-19T00:00,36.9,41.2,11.7,16.2
0,Bronx County,2025-02-19T01:00,36.7,40.4,9.9,16.3
0,Bronx County,2025-02-19T02:00,38.8,41.1,5.9,15.4
0,Bronx County,2025-02-19T03:00,42.2,44.1,4.4,14.2
0,Bronx County,2025-02-19T04:00,47.8,48.8,2,12.5
0,Bronx County,2025-02-19T05:00,48.2,51.8,7.5,12.4
0,Bronx County,2025-02-19T06:00,42.7,49.4,15.4,14
0,Bronx County,2025-02-19T07:00,36.6,44.5,21.4,16.3
0,Bronx County,2025-02-19T08:00,33.1,42.7,29.1,18.1
0,Bronx County,2025-02-19T09:00,31.8,42.1,32.4,18.8
0,Bronx County,2025-02-19T10:00,31,42.5,37,19.3
0,Bronx County,2025-02-19T11:00,30,41.7,38.7,19.9
0,Bronx County,2025-02-19T12:00,29.2,41.5,42,20.5
0,Bronx County,2025-02-19T13:00,30.2,41.7,38.1,19.8
0,Bronx County,2025-02-19T14:00,29.2,41.6,42.3,20.4
0,Bronx County,2025-02-19T15:00,29.3,41.7,42,20.4
0,Bronx County,2025-02-19T16:00,29.7,41.7,40.3,20.1
0,Bronx County,2025-02-19T17:00,28.3,41,44.7,21.1
0,Bronx County,2025-02-19T18:00,30.1,41.6,38.4,19.9
0,Bronx County,2025-02-19T19:00,33.4,42.7,27.5,17.9
0,Bronx County,2025-02-19T20:00,35.2,42.9,21.8,17
0,Bronx County,2025-02-19T21:00,38,43.7,14.9,15.7
0,Bronx County,2025-02-19T22:00,38.7,43.3,11.8,15.4
0,Bronx County,2025-02-19T23:00,38.3,42.4,10.6,15.6
0,Bronx County,2025-02-20T00:00,38.2,41.5,8.5,15.6
0,Bronx County,2025-02-20T01:00,37.4,40.2,7.6,16
0,Bronx County,2025-02-20T02:00,37.8,40,5.9,15.8
0,Bronx County,2025-02-20T03:00,41.8,43.5,3.8,14.3
0,Bronx County,2025-02-20T04:00,47.2,48,1.6,12.6
0,Bronx County,2025-02-20T05:00,49,51.3,4.7,12.2
0,Bronx County,2025-02-20T06:00,43.1,48.9,13.3,13.8
0,Bronx County,2025-02-20T07:00,36.1,44.3,22.6,16.6
0,Bronx County,2025-02-20T08:00,32,42.3,32,18.7
0,Bronx County,2025-02-20T09:00,31.2,41.7,33.6,19.1
0,Bronx County,2025-02-20T10:00,31,41.8,34.5,19.3
0,Bronx County,2025-02-20T11:00,30.2,41.6,37.6,19.8
0,Bronx County,2025-02-20T12:00,29.8,41.1,37.5,20
0,Bronx County,2025-02-20T13:00,30.4,41.5,36.3,19.7
0,Bronx County,2025-02-20T14:00,28.6,41.4,44.8,20.9
0,Bronx County,2025-02-20T15:00,28.7,41.4,44.2,20.8
0,Bronx County,2025-02-20T16:00,27.9,41,47,21.4
0,Bronx County,2025-02-20T17:00,24.6,40.1,63,24.3
0,Bronx County,2025-02-20T18:00,25.8,41,58.7,23.1
0,Bronx County,2025-02-20T19:00,30,42,40.1,19.9
0,Bronx County,2025-02-20T20:00,32.5,42.1,29.6,18.4
0,Bronx County,2025-02-20T21:00,35.1,42.7,21.7,17
