date_time,temp_k,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
2013-01-02 13:00:00,260.62,0.0,0.0,90,Clouds,overcast clouds,4370
2013-01-02 14:00:00,261.13,0.0,0.0,90,Snow,heavy snow,4661
2013-01-02 15:00:00,261.61,0.0,0.0,90,Snow,heavy snow,4836
2013-01-02 15:00:00,261.61,0.0,0.0,90,Mist,mist,4836
2013-01-02 16:00:00,262.18,0.0,0.0,90,Snow,heavy snow,5597
2013-01-02 16:00:00,262.18,0.0,0.0,90,Haze,haze,5597
2013-01-02 17:00:00,262.54,0.0,0.0,90,Snow,heavy snow,5191
2013-01-02 17:00:00,262.54,0.0,0.0,90,Haze,haze,5191
2013-01-02 18:00:00,263.31,0.0,0.0,90,Snow,heavy snow,3756
2013-01-02 19:00:00,264.13,0.0,0.0,90,Clouds,overcast clouds,2687
2013-01-02 20:00:00,264.62,0.0,0.0,90,Clouds,overcast clouds,2240
2013-01-02 21:00:00,265.29,0.0,0.0,90,Clouds,overcast clouds,1828
2013-01-02 22:00:00,265.81,0.0,0.0,90,Clouds,overcast clouds,1424
2013-01-02 23:00:00,266.1,0.0,0.0,90,Clouds,overcast clouds,952
2013-01-03 01:00:00,258.79,0.0,0.0,63,Clouds,broken clouds,349
2013-01-03 02:00:00,258.79,0.0,0.0,63,Clouds,broken clouds,276
2013-01-03 04:00:00,258.79,0.0,0.0,63,Clouds,broken clouds,729
2013-01-03 05:00:00,258.79,0.0,0.0,63,Clouds,broken clouds,2383
2013-01-03 06:00:00,258.79,0.0,0.0,63,Clouds,broken clouds,5390
2013-01-03 07:00:00,262.53,0.0,0.0,99,Clouds,overcast clouds,6431
2013-01-03 09:00:00,263.93,0.0,0.0,90,Snow,heavy snow,4768
2013-01-03 09:00:00,263.93,0.0,0.0,90,Mist,mist,4768
2013-01-03 09:00:00,263.93,0.0,0.0,90,Fog,fog,4768
2013-01-03 10:00:00,263.95,0.0,0.0,90,Snow,heavy snow,4002
2013-01-03 10:00:00,263.95,0.0,0.0,90,Mist,mist,4002
2013-01-03 11:00:00,264.2,0.0,0.0,90,Snow,heavy snow,4280
2013-01-03 11:00:00,264.2,0.0,0.0,90,Mist,mist,4280
2013-01-03 12:00:00,264.81,0.0,0.0,90,Snow,heavy snow,4540
2013-01-03 12:00:00,264.81,0.0,0.0,90,Mist,mist,4540
2013-01-03 13:00:00,264.97,0.0,0.0,90,Snow,heavy snow,4729
2013-01-03 13:00:00,264.97,0.0,0.0,90,Mist,mist,4729
2013-01-03 13:00:00,264.97,0.0,0.0,90,Haze,haze,4729
2013-01-03 14:00:00,265.22,0.0,0.0,90,Snow,heavy snow,4944
2013-01-03 14:00:00,265.22,0.0,0.0,90,Mist,mist,4944
2013-01-03 14:00:00,265.22,0.0,0.0,90,Haze,haze,4944
2013-01-03 15:00:00,265.33,0.0,0.0,90,Snow,heavy snow,5297
2013-01-03 15:00:00,265.33,0.0,0.0,90,Mist,mist,5297
2013-01-03 16:00:00,265.16,0.0,0.0,90,Snow,heavy snow,6142
2013-01-03 16:00:00,265.16,0.0,0.0,90,Mist,mist,6142
2013-01-03 17:00:00,265.16,0.0,0.0,90,Mist,mist,5782
2013-01-03 18:00:00,265.37,0.0,0.0,90,Mist,mist,4129
2013-01-03 18:00:00,265.37,0.0,0.0,90,Haze,haze,4129
2013-01-03 19:00:00,265.47,0.0,0.0,90,Mist,mist,2925
2013-01-03 19:00:00,265.47,0.0,0.0,90,Snow,heavy snow,2925
2013-01-03 20:00:00,265.72,0.0,0.0,90,Mist,mist,2453
2013-01-03 20:00:00,265.72,0.0,0.0,90,Snow,heavy snow,2453
2013-01-03 20:00:00,265.72,0.0,0.0,90,Haze,haze,2453
2013-01-03 21:00:00,266.09,0.0,0.0,90,Mist,mist,2046
2013-01-03 21:00:00,266.09,0.0,0.0,90,Haze,haze,2046
2013-01-03 21:00:00,266.09,0.0,0.0,90,Snow,heavy snow,2046
2013-01-03 22:00:00,266.41,0.0,0.0,90,Mist,mist,1550
2013-01-03 22:00:00,266.41,0.0,0.0,90,Snow,heavy snow,1550
2013-01-03 22:00:00,266.41,0.0,0.0,90,Haze,haze,1550
2013-01-03 23:00:00,266.78,0.0,0.0,90,Mist,mist,1079
2013-01-03 23:00:00,266.78,0.0,0.0,90,Haze,haze,1079
2013-01-03 23:00:00,266.78,0.0,0.0,90,Snow,heavy snow,1079
2013-01-04 00:00:00,266.34,0.0,0.0,90,Mist,mist,604
2013-01-04 00:00:00,266.34,0.0,0.0,90,Snow,heavy snow,604
2013-01-04 01:00:00,265.93,0.0,0.0,90,Snow,heavy snow,353
2013-01-04 02:00:00,265.52,0.0,0.0,90,Snow,heavy snow,301
2013-01-04 02:00:00,265.52,0.0,0.0,90,Mist,mist,301
2013-01-04 03:00:00,264.85,0.0,0.0,90,Snow,heavy snow,326
2013-01-04 03:00:00,264.85,0.0,0.0,90,Mist,mist,326
2013-01-04 04:00:00,264.49,0.0,0.0,90,Haze,haze,675
2013-01-04 05:00:00,263.6,0.0,0.0,90,Haze,haze,2195
2013-01-04 06:00:00,263.02,0.0,0.0,90,Haze,haze,5263
2013-01-04 06:00:00,263.02,0.0,0.0,90,Snow,heavy snow,5263
2013-01-04 07:00:00,262.46,0.0,0.0,90,Snow,heavy snow,6380
2013-01-04 08:00:00,261.8,0.0,0.0,90,Snow,heavy snow,5761
2013-01-04 09:00:00,261.9,0.0,0.0,90,Snow,heavy snow,4844
2013-01-04 09:00:00,261.9,0.0,0.0,90,Mist,mist,4844
2013-01-04 10:00:00,261.6,0.0,0.0,90,Snow,heavy snow,4327
2013-01-04 10:00:00,261.6,0.0,0.0,90,Mist,mist,4327
2013-01-04 11:00:00,261.71,0.0,0.0,90,Snow,heavy snow,4787
2013-01-04 11:00:00,261.71,0.0,0.0,90,Mist,mist,4787
2013-01-04 12:00:00,262.11,0.0,0.0,40,Snow,heavy snow,4880
2013-01-04 13:00:00,262.42,0.0,0.0,1,Clear,sky is clear,5026
2013-01-04 14:00:00,262.6,0.0,0.0,1,Clear,sky is clear,5315
2013-01-04 15:00:00,262.94,0.0,0.0,1,Clear,sky is clear,5636
2013-01-04 16:00:00,262.68,0.0,0.0,1,Clear,sky is clear,6256
2013-01-04 17:00:00,261.88,0.0,0.0,1,Clear,sky is clear,5900
2013-01-04 18:00:00,261.23,0.0,0.0,1,Clear,sky is clear,4353
2013-01-04 19:00:00,260.92,0.0,0.0,1,Clear,sky is clear,3135
2013-01-04 20:00:00,261.49,0.0,0.0,1,Clear,sky is clear,2674
2013-01-04 21:00:00,262.26,0.0,0.0,1,Clear,sky is clear,2463
2013-01-04 22:00:00,262.82,0.0,0.0,1,Clear,sky is clear,2064
2013-01-04 23:00:00,263.44,0.0,0.0,1,Clear,sky is clear,1517
2013-01-05 04:00:00,265.69,0.0,0.0,1,Clear,sky is clear,375
2013-01-05 05:00:00,265.69,0.0,0.0,1,Clear,sky is clear,652
2013-01-05 07:00:00,265.37,0.0,0.0,1,Clear,sky is clear,1597
2013-01-05 08:00:00,265.43,0.0,0.0,1,Clear,sky is clear,2339
2013-01-05 09:00:00,266.29,0.0,0.0,1,Clear,sky is clear,3177
2013-01-05 10:00:00,267.41,0.0,0.0,1,Clear,sky is clear,3482
2013-01-05 11:00:00,269.0,0.0,0.0,1,Clear,sky is clear,3813
2013-01-05 12:00:00,270.17,0.0,0.0,1,Clear,sky is clear,4406
2013-01-05 13:00:00,270.98,0.0,0.0,1,Clear,sky is clear,4191
2013-01-05 14:00:00,271.33,0.0,0.0,1,Clear,sky is clear,4296
2013-01-05 15:00:00,271.56,0.0,0.0,1,Clear,sky is clear,4387
2013-01-05 16:00:00,270.7,0.0,0.0,20,Clouds,few clouds,4273
2013-01-05 17:00:00,269.17,0.0,0.0,20,Clouds,few clouds,4230
2013-01-05 18:00:00,267.38,0.0,0.0,20,Clouds,few clouds,3781
2013-01-05 19:00:00,265.82,0.0,0.0,20,Clouds,few clouds,2342
2013-01-05 20:00:00,264.49,0.0,0.0,1,Clear,sky is clear,1933
2013-01-05 21:00:00,264.15,0.0,0.0,1,Clear,sky is clear,1873
2013-01-05 22:00:00,263.87,0.0,0.0,20,Clouds,few clouds,2502
2013-01-05 23:00:00,262.42,0.0,0.0,1,Clear,sky is clear,1602
2013-01-06 00:00:00,262.36,0.0,0.0,1,Clear,sky is clear,951
2013-01-06 01:00:00,261.78,0.0,0.0,1,Clear,sky is clear,608
2013-01-06 02:00:00,261.8,0.0,0.0,1,Mist,mist,507
2013-01-06 03:00:00,262.03,0.0,0.0,1,Clear,sky is clear,318
2013-01-06 04:00:00,261.09,0.0,0.0,1,Mist,mist,256
2013-01-06 05:00:00,260.21,0.0,0.0,1,Mist,mist,406
2013-01-06 06:00:00,260.71,0.0,0.0,1,Mist,mist,709
2013-01-06 07:00:00,260.78,0.0,0.0,1,Mist,mist,927
2013-01-06 08:00:00,260.68,0.0,0.0,1,Mist,mist,1478
2013-01-06 09:00:00,261.36,0.0,0.0,20,Mist,mist,2304
2013-01-06 10:00:00,263.85,0.0,0.0,1,Mist,mist,2897
2013-01-06 10:00:00,263.85,0.0,0.0,1,Haze,haze,2897
2013-01-06 11:00:00,265.12,0.0,0.0,1,Haze,haze,3190
2013-01-06 11:00:00,265.12,0.0,0.0,1,Mist,mist,3190
2013-01-06 12:00:00,266.49,0.0,0.0,1,Haze,haze,3441
2013-01-06 13:00:00,267.71,0.0,0.0,20,Haze,haze,3840
2013-01-06 14:00:00,268.3,0.0,0.0,20,Haze,haze,4074
2013-01-06 15:00:00,268.5,0.0,0.0,40,Haze,haze,4037
2013-01-06 16:00:00,267.89,0.0,0.0,40,Haze,haze,3969
2013-01-06 17:00:00,267.16,0.0,0.0,1,Clear,sky is clear,3762
2013-01-06 18:00:00,265.97,0.0,0.0,75,Clouds,broken clouds,3062
2013-01-06 19:00:00,265.9,0.0,0.0,75,Clouds,broken clouds,2512
2013-01-06 20:00:00,265.09,0.0,0.0,75,Clouds,broken clouds,2087
2013-01-06 21:00:00,264.78,0.0,0.0,75,Mist,mist,1669
2013-01-06 21:00:00,264.78,0.0,0.0,75,Haze,haze,1669
2013-01-06 22:00:00,265.04,0.0,0.0,75,Mist,mist,1384
2013-01-06 22:00:00,265.04,0.0,0.0,75,Haze,haze,1384
2013-01-06 23:00:00,265.34,0.0,0.0,90,Haze,haze,853
2013-01-07 00:00:00,265.05,0.0,0.0,90,Haze,haze,442
2013-01-07 01:00:00,264.53,0.0,0.0,40,Haze,haze,312
2013-01-07 02:00:00,264.07,0.0,0.0,1,Clear,sky is clear,248
2013-01-07 03:00:00,263.91,0.0,0.0,40,Clouds,scattered clouds,278
2013-01-07 04:00:00,264.24,0.0,0.0,75,Clouds,broken clouds,754
2013-01-07 05:00:00,263.69,0.0,0.0,75,Clouds,broken clouds,2398
2013-01-07 06:00:00,262.3,0.0,0.0,20,Clouds,few clouds,5522
2013-01-07 07:00:00,261.6,0.0,0.0,20,Clouds,few clouds,6681
2013-01-07 08:00:00,260.79,0.0,0.0,1,Clear,sky is clear,5839
2013-01-07 09:00:00,261.94,0.0,0.0,1,Clear,sky is clear,4709
2013-01-07 10:00:00,263.58,0.0,0.0,1,Clear,sky is clear,4131
2013-01-07 11:00:00,264.96,0.0,0.0,1,Clear,sky is clear,4294
2013-01-07 12:00:00,265.93,0.0,0.0,20,Clouds,few clouds,4410
2013-01-07 13:00:00,266.71,0.0,0.0,20,Clouds,few clouds,4642
2013-01-07 14:00:00,267.16,0.0,0.0,20,Clouds,few clouds,5105
2013-01-07 15:00:00,267.15,0.0,0.0,20,Clouds,few clouds,5494
2013-01-07 16:00:00,266.48,0.0,0.0,40,Clouds,scattered clouds,6231
2013-01-07 17:00:00,265.22,0.0,0.0,40,Clouds,scattered clouds,5717
2013-01-07 18:00:00,264.06,0.0,0.0,20,Clouds,few clouds,4169
2013-01-07 19:00:00,263.44,0.0,0.0,20,Clouds,few clouds,2752
2013-01-07 20:00:00,263.13,0.0,0.0,20,Clouds,few clouds,2229
2013-01-07 21:00:00,263.08,0.0,0.0,20,Clouds,few clouds,1894
2013-01-07 22:00:00,263.88,0.0,0.0,75,Clouds,broken clouds,1440
2013-01-07 23:00:00,264.49,0.0,0.0,40,Clouds,scattered clouds,961
2013-01-08 00:00:00,265.41,0.0,0.0,75,Clouds,broken clouds,489
2013-01-08 01:00:00,267.04,0.0,0.0,90,Clouds,overcast clouds,333
2013-01-08 02:00:00,268.77,0.0,0.0,90,Clouds,overcast clouds,230
2013-01-08 03:00:00,269.8,0.0,0.0,75,Clouds,broken clouds,314
2013-01-08 04:00:00,270.68,0.0,0.0,75,Clouds,broken clouds,758
2013-01-08 05:00:00,270.84,0.0,0.0,40,Clouds,scattered clouds,2432
2013-01-08 06:00:00,270.74,0.0,0.0,40,Clouds,scattered clouds,5674
2013-01-08 07:00:00,270.32,0.0,0.0,75,Clouds,broken clouds,6771
2013-01-08 08:00:00,270.22,0.0,0.0,75,Clouds,broken clouds,6094
2013-01-08 09:00:00,270.27,0.0,0.0,75,Clouds,broken clouds,4964
2013-01-08 10:00:00,271.43,0.0,0.0,75,Clouds,broken clouds,4357
2013-01-08 11:00:00,272.0,0.0,0.0,75,Clouds,broken clouds,4432
2013-01-08 12:00:00,273.05,0.0,0.0,75,Clouds,broken clouds,4589
2013-01-08 13:00:00,274.18,0.0,0.0,40,Clouds,scattered clouds,4858
2013-01-08 16:00:00,274.38,0.0,0.0,40,Clouds,scattered clouds,6486
2013-01-08 17:00:00,273.44,0.0,0.0,40,Clouds,scattered clouds,6271
2013-01-08 18:00:00,272.23,0.0,0.0,40,Clouds,scattered clouds,4677
2013-01-08 19:00:00,271.79,0.0,0.0,40,Clouds,scattered clouds,2805
2013-01-08 20:00:00,270.98,0.0,0.0,20,Clouds,few clouds,2528
2013-01-08 21:00:00,270.4,0.0,0.0,40,Clouds,scattered clouds,2278
2013-01-08 22:00:00,269.75,0.0,0.0,75,Clouds,broken clouds,1733
2013-01-08 23:00:00,269.43,0.0,0.0,75,Mist,mist,945
2013-01-09 00:00:00,268.26,0.0,0.0,20,Mist,mist,531
2013-01-09 01:00:00,266.67,0.0,0.0,40,Mist,mist,357
2013-01-09 02:00:00,265.93,0.0,0.0,40,Mist,mist,271
2013-01-09 04:00:00,263.93,0.0,0.0,1,Mist,mist,773
2013-01-09 04:00:00,263.93,0.0,0.0,1,Fog,fog,773
2013-01-09 05:00:00,263.85,0.0,0.0,20,Mist,mist,2456
2013-01-09 07:00:00,264.88,0.0,0.0,75,Mist,mist,6852
2013-01-09 08:00:00,266.57,0.0,0.0,75,Mist,mist,6234
2013-01-09 09:00:00,268.3,0.0,0.0,75,Mist,mist,5061
2013-01-09 10:00:00,269.84,0.0,0.0,75,Mist,mist,4243
2013-01-09 11:00:00,271.42,0.0,0.0,75,Haze,haze,4677
2013-01-09 12:00:00,272.58,0.0,0.0,75,Clouds,broken clouds,4753
2013-01-09 13:00:00,273.13,0.0,0.0,75,Clouds,broken clouds,4780
2013-01-09 14:00:00,273.56,0.0,0.0,75,Clouds,broken clouds,5217
2013-01-09 15:00:00,273.86,0.0,0.0,90,Clouds,overcast clouds,5447
2013-01-09 16:00:00,273.67,0.0,0.0,90,Clouds,overcast clouds,6394
2013-01-09 17:00:00,273.51,0.0,0.0,90,Clouds,overcast clouds,6139
2013-01-09 18:00:00,273.49,0.0,0.0,90,Clouds,overcast clouds,4465
2013-01-09 19:00:00,273.12,0.0,0.0,90,Clouds,overcast clouds,2952
2013-01-09 20:00:00,271.48,0.0,0.0,98,Clouds,overcast clouds,2603
2013-01-10 03:00:00,272.65,0.0,0.0,20,Clouds,few clouds,314
2013-01-10 04:00:00,273.65,0.0,0.0,1,Clear,sky is clear,754
2013-01-10 12:00:00,272.95,0.0,0.0,1,Clear,sky is clear,4902
2013-01-10 17:00:00,272.08,0.0,0.0,20,Clouds,few clouds,5886
2013-01-10 18:00:00,270.58,0.0,0.0,20,Clouds,few clouds,4322
2013-01-10 19:00:00,268.38,0.0,0.0,20,Clouds,few clouds,2857
2013-01-10 20:00:00,269.07,0.0,0.0,1,Clear,sky is clear,2474
2013-01-10 21:00:00,269.44,0.0,0.0,1,Clear,sky is clear,2365
2013-01-10 23:00:00,269.45,0.0,0.0,1,Clear,sky is clear,1070
2013-01-11 00:00:00,270.06,0.0,0.0,1,Clear,sky is clear,557
2013-01-11 01:00:00,270.51,0.0,0.0,1,Clear,sky is clear,334
2013-01-11 02:00:00,270.64,0.0,0.0,1,Clear,sky is clear,308
2013-01-11 03:00:00,270.86,0.0,0.0,75,Clouds,broken clouds,322
2013-01-11 04:00:00,271.38,0.0,0.0,75,Clouds,broken clouds,723
2013-01-11 05:00:00,272.13,0.0,0.0,1,Clear,sky is clear,2367
2013-01-11 06:00:00,272.52,0.0,0.0,1,Clear,sky is clear,5163
2013-01-11 07:00:00,272.52,0.0,0.0,20,Clouds,few clouds,6029
2013-01-11 08:00:00,272.79,0.0,0.0,20,Clouds,few clouds,5751
2013-01-11 09:00:00,273.38,0.0,0.0,20,Clouds,few clouds,4847
2013-01-11 10:00:00,274.88,0.0,0.0,40,Clouds,scattered clouds,4367
2013-01-11 11:00:00,275.86,0.0,0.0,75,Clouds,broken clouds,4786
2013-01-11 13:00:00,276.89,0.0,0.0,75,Clouds,broken clouds,4885
2013-01-11 14:00:00,276.89,0.0,0.0,90,Clouds,overcast clouds,5387
2013-01-11 17:00:00,276.29,0.0,0.0,90,Rain,light rain,5668
2013-01-11 17:00:00,276.29,0.0,0.0,90,Rain,moderate rain,5668
2013-01-11 17:00:00,276.29,0.0,0.0,90,Drizzle,drizzle,5668
2013-01-11 17:00:00,276.29,0.0,0.0,90,Drizzle,light intensity drizzle,5668
2013-01-11 18:00:00,274.92,0.0,0.0,90,Rain,light rain,4476
2013-01-11 18:00:00,274.92,0.0,0.0,90,Rain,moderate rain,4476
2013-01-11 19:00:00,274.05,0.0,0.0,90,Rain,light rain,3433
2013-01-11 19:00:00,274.05,0.0,0.0,90,Mist,mist,3433
2013-01-11 19:00:00,274.05,0.0,0.0,90,Rain,moderate rain,3433
2013-01-11 20:00:00,273.93,0.0,0.0,90,Rain,light rain,2711
2013-01-11 20:00:00,273.93,0.0,0.0,90,Mist,mist,2711
2013-01-11 21:00:00,273.93,0.0,0.0,90,Rain,light rain,2511
2013-01-11 21:00:00,273.93,0.0,0.0,90,Mist,mist,2511
2013-01-11 21:00:00,273.93,0.0,0.0,90,Drizzle,drizzle,2511
2013-01-11 22:00:00,274.05,0.0,0.0,90,Mist,mist,2143
2013-01-11 22:00:00,274.05,0.0,0.0,90,Rain,light rain,2143
2013-01-11 23:00:00,274.18,0.0,0.0,90,Drizzle,light intensity drizzle,1629
2013-01-11 23:00:00,274.18,0.0,0.0,90,Mist,mist,1629
2013-01-11 23:00:00,274.18,0.0,0.0,90,Rain,light rain,1629
2013-01-12 00:00:00,274.67,0.0,0.0,90,Drizzle,light intensity drizzle,1043
2013-01-12 00:00:00,274.67,0.0,0.0,90,Mist,mist,1043
2013-01-12 00:00:00,274.67,0.0,0.0,90,Rain,light rain,1043
2013-01-12 01:00:00,274.67,0.0,0.0,90,Mist,mist,682
2013-01-12 01:00:00,274.67,0.0,0.0,90,Rain,light rain,682
2013-01-12 02:00:00,274.67,0.0,0.0,90,Mist,mist,518
2013-01-12 03:00:00,274.67,0.0,0.0,90,Mist,mist,353
2013-01-12 04:00:00,274.67,0.0,0.0,90,Mist,mist,382
2013-01-12 05:00:00,274.8,0.0,0.0,90,Mist,mist,644
2013-01-12 05:00:00,274.8,0.0,0.0,90,Fog,fog,644
2013-01-12 06:00:00,274.8,0.0,0.0,90,Drizzle,light intensity drizzle,1142
2013-01-12 06:00:00,274.8,0.0,0.0,90,Mist,mist,1142
2013-01-12 06:00:00,274.8,0.0,0.0,90,Fog,fog,1142
2013-01-12 07:00:00,274.67,0.0,0.0,90,Drizzle,light intensity drizzle,1696
2013-01-12 07:00:00,274.67,0.0,0.0,90,Mist,mist,1696
2013-01-12 08:00:00,274.8,0.0,0.0,90,Mist,mist,2624
2013-01-12 09:00:00,275.05,0.0,0.0,90,Mist,mist,3377
2013-01-12 10:00:00,275.29,0.0,0.0,90,Mist,mist,3600
2013-01-12 11:00:00,275.54,0.0,0.0,90,Drizzle,light intensity drizzle,4017
2013-01-12 11:00:00,275.54,0.0,0.0,90,Mist,mist,4017
2013-01-12 11:00:00,275.54,0.0,0.0,90,Fog,fog,4017
2013-01-12 12:00:00,275.66,0.0,0.0,90,Drizzle,light intensity drizzle,4538
2013-01-12 12:00:00,275.66,0.0,0.0,90,Mist,mist,4538
2013-01-12 12:00:00,275.66,0.0,0.0,90,Fog,fog,4538
2013-01-12 13:00:00,275.79,0.0,0.0,90,Drizzle,light intensity drizzle,4556
2013-01-12 13:00:00,275.79,0.0,0.0,90,Mist,mist,4556
2013-01-12 14:00:00,275.92,0.0,0.0,90,Drizzle,light intensity drizzle,4547
2013-01-12 14:00:00,275.92,0.0,0.0,90,Mist,mist,4547
2013-01-12 15:00:00,275.66,0.0,0.0,90,Drizzle,light intensity drizzle,4557
2013-01-12 15:00:00,275.66,0.0,0.0,90,Mist,mist,4557
2013-01-12 15:00:00,275.66,0.0,0.0,90,Fog,fog,4557
2013-01-12 16:00:00,275.67,0.0,0.0,90,Drizzle,light intensity drizzle,4338
2013-01-12 16:00:00,275.67,0.0,0.0,90,Mist,mist,4338
2013-01-12 17:00:00,275.93,0.0,0.0,90,Mist,mist,4170
2013-01-12 17:00:00,275.93,0.0,0.0,90,Drizzle,light intensity drizzle,4170
2013-01-12 17:00:00,275.93,0.0,0.0,90,Drizzle,drizzle,4170
2013-01-12 18:00:00,276.05,0.0,0.0,90,Mist,mist,3789
2013-01-12 18:00:00,276.05,0.0,0.0,90,Drizzle,light intensity drizzle,3789
2013-01-12 18:00:00,276.05,0.0,0.0,90,Rain,light rain,3789
2013-01-12 19:00:00,276.31,0.0,0.0,90,Mist,mist,2627
2013-01-12 19:00:00,276.31,0.0,0.0,90,Drizzle,light intensity drizzle,2627
2013-01-12 20:00:00,276.68,0.0,0.0,90,Mist,mist,2352
2013-01-12 20:00:00,276.68,0.0,0.0,90,Drizzle,light intensity drizzle,2352
2013-01-12 20:00:00,276.68,0.0,0.0,90,Drizzle,drizzle,2352
2013-01-12 21:00:00,276.93,0.0,0.0,90,Mist,mist,2304
2013-01-12 21:00:00,276.93,0.0,0.0,90,Fog,fog,2304
2013-01-12 21:00:00,276.93,0.0,0.0,90,Drizzle,light intensity drizzle,2304
2013-01-12 22:00:00,277.31,0.0,0.0,90,Rain,light rain,2101
2013-01-12 22:00:00,277.31,0.0,0.0,90,Mist,mist,2101
2013-01-12 22:00:00,277.31,0.0,0.0,90,Drizzle,light intensity drizzle,2101
2013-01-12 23:00:00,277.21,0.0,0.0,90,Mist,mist,1807
2013-01-13 00:00:00,276.2,0.0,0.0,90,Clouds,overcast clouds,1049
2013-01-13 01:00:00,274.35,0.0,0.0,90,Snow,heavy snow,681
2013-01-13 01:00:00,274.35,0.0,0.0,90,Mist,mist,681
2013-01-13 03:00:00,268.44,0.0,0.0,90,Snow,heavy snow,306
2013-01-13 04:00:00,267.57,0.0,0.0,90,Snow,heavy snow,199
2013-01-13 05:00:00,266.2,0.0,0.0,90,Snow,heavy snow,422
2013-01-13 06:00:00,265.06,0.0,0.0,90,Snow,heavy snow,686
2013-01-13 07:00:00,264.83,0.0,0.0,90,Snow,heavy snow,951
2013-01-13 08:00:00,263.83,0.0,0.0,90,Snow,heavy snow,1444
2013-01-13 10:00:00,263.07,0.0,0.0,75,Haze,haze,2983
2013-01-13 10:00:00,263.07,0.0,0.0,75,Snow,heavy snow,2983
2013-01-13 11:00:00,263.07,0.0,0.0,40,Clouds,scattered clouds,3498
2013-01-13 13:00:00,262.93,0.0,0.0,75,Clouds,broken clouds,3907
2013-01-13 14:00:00,262.31,0.0,0.0,90,Snow,heavy snow,3644
2013-01-13 16:00:00,261.32,0.0,0.0,75,Clouds,broken clouds,3687
2013-01-13 17:00:00,260.58,0.0,0.0,90,Clouds,overcast clouds,3400
2013-01-13 19:00:00,259.94,0.0,0.0,40,Clouds,scattered clouds,2363
2013-01-13 20:00:00,259.08,0.0,0.0,75,Clouds,broken clouds,1943
2013-01-13 21:00:00,258.71,0.0,0.0,75,Haze,haze,1718
2013-01-13 22:00:00,258.45,0.0,0.0,20,Clouds,few clouds,1274
2013-01-13 23:00:00,257.83,0.0,0.0,20,Clouds,few clouds,785
2013-01-14 00:00:00,257.7,0.0,0.0,20,Clouds,few clouds,429
2013-01-14 01:00:00,257.19,0.0,0.0,20,Clouds,few clouds,265
2013-01-14 02:00:00,256.95,0.0,0.0,1,Clear,sky is clear,222
2013-01-14 03:00:00,256.83,0.0,0.0,1,Clear,sky is clear,281
2013-01-14 04:00:00,256.7,0.0,0.0,20,Clouds,few clouds,735
2013-01-14 05:00:00,256.58,0.0,0.0,90,Clouds,overcast clouds,2368
2013-01-14 06:00:00,256.34,0.0,0.0,90,Clouds,overcast clouds,5427
2013-01-14 07:00:00,256.34,0.0,0.0,90,Clouds,overcast clouds,6579
2013-01-14 08:00:00,256.2,0.0,0.0,75,Clouds,broken clouds,5908
2013-01-14 09:00:00,256.42,0.0,0.0,75,Snow,heavy snow,4673
2013-01-14 10:00:00,256.82,0.0,0.0,90,Snow,heavy snow,3943
2013-01-14 10:00:00,256.82,0.0,0.0,90,Haze,haze,3943
2013-01-14 11:00:00,257.68,0.0,0.0,90,Snow,heavy snow,4217
2013-01-14 11:00:00,257.68,0.0,0.0,90,Haze,haze,4217
2013-01-14 12:00:00,258.59,0.0,0.0,75,Haze,haze,4509
2013-01-14 12:00:00,258.59,0.0,0.0,75,Snow,heavy snow,4509
2013-01-14 13:00:00,259.07,0.0,0.0,90,Snow,heavy snow,4532
2013-01-14 13:00:00,259.07,0.0,0.0,90,Haze,haze,4532
2013-01-14 14:00:00,259.56,0.0,0.0,90,Snow,heavy snow,5170
2013-01-14 15:00:00,259.6,0.0,0.0,90,Snow,heavy snow,5554
2013-01-14 15:00:00,259.6,0.0,0.0,90,Haze,haze,5554
2013-01-14 16:00:00,259.45,0.0,0.0,90,Snow,heavy snow,6414
2013-01-14 16:00:00,259.45,0.0,0.0,90,Haze,haze,6414
2013-01-14 17:00:00,259.1,0.0,0.0,90,Clouds,overcast clouds,5964
2013-01-14 18:00:00,258.83,0.0,0.0,90,Clouds,overcast clouds,4203
2013-01-14 19:00:00,258.51,0.0,0.0,75,Clouds,broken clouds,2859
2013-01-14 20:00:00,258.42,0.0,0.0,40,Clouds,scattered clouds,2298
2013-01-14 21:00:00,258.22,0.0,0.0,20,Clouds,few clouds,2065
2013-01-14 22:00:00,257.97,0.0,0.0,1,Clear,sky is clear,1347
2013-01-14 23:00:00,257.97,0.0,0.0,1,Clear,sky is clear,909
2013-01-15 00:00:00,257.93,0.0,0.0,1,Clear,sky is clear,487
2013-01-15 01:00:00,257.93,0.0,0.0,1,Clear,sky is clear,325
2013-01-15 02:00:00,257.72,0.0,0.0,1,Clear,sky is clear,246
2013-01-15 03:00:00,257.67,0.0,0.0,1,Clear,sky is clear,289
2013-01-15 04:00:00,257.57,0.0,0.0,1,Clear,sky is clear,731
2013-01-15 05:00:00,257.77,0.0,0.0,1,Clear,sky is clear,2432
2013-01-15 06:00:00,257.79,0.0,0.0,20,Clouds,few clouds,5434
2013-01-15 07:00:00,257.75,0.0,0.0,90,Clouds,overcast clouds,5916
2013-01-15 08:00:00,257.66,0.0,0.0,75,Clouds,broken clouds,6179
2013-01-15 10:00:00,258.65,0.0,0.0,20,Clouds,few clouds,4189
